horizon,k,p_convolution_exact,p_convolution_empirical,abs_diff
500,2738,6.800912082160818e-179,3.513575516383099e-177,3.445566395561491e-177
500,2739,2.3719430761623645e-179,1.235001878015204e-177,1.2112824472535803e-177
500,2740,8.250710503245564e-180,4.329555950586295e-178,4.2470488455538394e-178
500,2741,2.862352506091803e-180,1.5138095636832252e-178,1.4851860386223073e-178
500,2742,9.903625658450137e-181,5.2789308612329796e-179,5.1798946046484786e-179
500,2743,3.4174270221561834e-181,1.835955663763926e-179,1.8017813935423644e-179
500,2744,1.1760689137677389e-181,6.368167643744057e-180,6.250560752367283e-180
500,2745,4.036354369871464e-182,2.202913372566292e-180,2.1625498288675776e-180
500,2746,1.3815393486249123e-182,7.599858126731673e-181,7.461704191869182e-181
500,2747,4.715731746064895e-183,2.6147678550674443e-181,2.5676105376067954e-181
500,2748,1.605244338833127e-183,8.971700740649741e-182,8.811176306766429e-182
500,2749,5.449212333943759e-184,3.069903770599086e-182,3.0154116472596485e-182
500,2750,1.8446802629954116e-184,1.0475563389852033e-182,1.0291095363552491e-182
500,2751,6.227266648080754e-185,3.5647322066073173e-183,3.50245954012651e-183
500,2752,2.0963170528017445e-185,1.2096717054013584e-183,1.188708534873341e-183
500,2753,7.037099872843238e-186,4.0934865924810707e-184,4.0231155937526384e-184
500,2754,2.3556011099576665e-186,1.3813335214218012e-184,1.3577775103222247e-184
500,2755,7.862760814169228e-187,4.648117487297606e-185,4.5694898791559134e-185
500,2756,2.6170233228551e-187,1.5596350707833514e-185,1.5334648375548005e-185
500,2757,8.685467812995722e-188,5.218313481944515e-186,5.131458803814557e-186
500,2758,2.874258032255112e-188,1.7409748049941623e-186,1.7122322246716112e-186
500,2759,9.484162224003513e-189,5.791669482939423e-187,5.696827860699388e-187
500,2760,3.1203735132240845e-189,1.921134504911302e-187,1.8899307697790613e-187
500,2761,1.0236281691626984e-189,6.354014358582738e-188,6.251651541666468e-188
500,2762,3.3481083191197713e-190,2.0954083359030874e-188,2.0619272527118896e-188
500,2763,1.091872491591205e-190,6.8898977569669575e-189,6.780710507807837e-189
500,2764,3.55020122232006e-191,2.2587805512492526e-189,2.223278539026052e-189
500,2765,1.1508958876686227e-191,7.383221727402802e-190,7.268132138635939e-190
500,2766,3.7197561752255856e-192,2.4061449433783006e-190,2.368947381626045e-190
500,2767,1.1986200896427564e-192,7.817987880279014e-191,7.698125871314738e-191
500,2768,3.8506184607023653e-193,2.5325545028746887e-191,2.494048318267665e-191
500,2769,1.233259386078191e-193,8.17911679672977e-192,8.05579085812195e-192
500,2770,3.937734733082433e-194,2.6334856527793704e-192,2.594108305448546e-192
500,2771,1.2534285520628829e-194,8.453284970882988e-193,8.327942115676699e-193
500,2772,3.977468566613298e-195,2.705098420288298e-193,2.665323734622165e-193
500,2773,1.2582323630878963e-195,8.629717366213377e-194,8.503894129904587e-194
500,2774,3.9678447941594497e-196,2.74447246300857e-194,2.7047940150669754e-194
500,2775,1.2473288434239107e-196,8.700871996252774e-195,8.576139111910382e-195
500,2776,3.9087003934350946e-197,2.7497993150378426e-195,2.7107123111034916e-195
500,2777,1.2209602315739554e-197,8.662957548988152e-196,8.540861525830756e-196
500,2778,3.8017266726644176e-198,2.720513687965208e-196,2.6824964212385636e-196
500,2779,1.1799481876230602e-198,8.516235995488784e-197,8.398241176726478e-197
500,2780,3.650396396407647e-199,2.6573510387694727e-197,2.6208470748053962e-197
500,2781,1.1256527749731736e-199,8.265078594034139e-198,8.152513316536822e-198
500,2782,3.459779372828547e-200,2.5623245357846466e-198,2.527726742056361e-198
500,2783,1.0598979048183316e-200,7.917764201380146e-199,7.811774410898313e-199
500,2784,3.2362598236885327e-201,2.4386214312128344e-199,2.406258832975949e-199
500,2785,9.848688859620552e-202,7.486031210637969e-200,7.387544322041764e-200
500,2786,2.987177474847405e-202,2.290425946639563e-200,2.260554171891089e-200
500,2787,9.029901394383823e-203,6.984416283490589e-201,6.894117269546751e-201
500,2788,2.7204207545895157e-203,2.1226822997361046e-201,2.0954780921902095e-201
500,2789,8.167927416667111e-204,6.429431846182705e-202,6.347752572016034e-202
500,2790,2.444004043613499e-204,1.9408166972651436e-202,1.9163766568290085e-202
500,2791,7.2878207574659145e-205,5.838647910418493e-203,5.765769702843833e-203
500,2792,2.165661217913729e-205,1.7504403963828214e-203,1.728783784203684e-203
500,2793,6.413154462247038e-206,5.2297506284820024e-204,5.165619083859532e-204
500,2794,1.8924848077919834e-206,1.5570569358784352e-204,1.5381320878005154e-204
500,2795,5.564981267610846e-207,4.619649411266896e-205,4.563999598590787e-205
500,2796,1.6306344051167064e-207,1.3657952925705139e-205,1.3494889485193469e-205
500,2797,4.761041581226687e-208,4.023696683953908e-206,3.976086268141641e-206
500,2798,1.3851302568086685e-208,1.1811872520719937e-206,1.167335949503907e-206
500,2799,4.01525577964715e-209,3.4550705737898466e-207,3.414918015993375e-207
500,2800,1.1597392657519188e-209,1.007002181889388e-207,9.954047892318688e-208
500,2801,3.337509703125963e-210,2.9243528738068654e-208,2.890977776775606e-208
500,2802,9.569519272449629e-211,8.461463251511972e-209,8.365768058787476e-209
500,2803,2.733715951856163e-211,2.4393147866771555e-209,2.411977627158594e-209
500,2804,7.780410253407602e-212,7.006274443328022e-210,6.928470340793946e-210
500,2805,2.206111744647769e-212,2.0049035949723025e-210,1.982842477525825e-210
500,2806,6.231869585737484e-213,5.715798599288157e-211,5.653479903430782e-211
500,2807,1.7537386546894525e-213,1.6234066568329235e-211,1.605869270286029e-211
500,2808,4.9165082703455834e-214,4.593402500145469e-212,4.5442374174420133e-212
500,2809,1.3730414570861688e-214,1.2947566034536092e-212,1.2810261888827475e-212
500,2810,3.819750352597415e-215,3.6356140901231884e-213,3.597416586597214e-213
500,2811,1.058522556680835e-215,1.0169342412310572e-213,1.0063490156642488e-213
500,2812,2.9219198225057616e-216,2.833496819913744e-214,2.8042776216886862e-214
500,2813,8.033940657878668e-217,7.864236159042793e-215,7.783896752464006e-215
500,2814,2.2002400787005523e-217,2.1741193838477758e-215,2.1521169830607702e-215
500,2815,6.001799746318132e-218,5.986764733533846e-216,5.926746736070664e-216
500,2816,1.6306157289515719e-218,1.6419947521877665e-216,1.625688594898251e-216
500,2817,4.412340669577825e-219,4.485499186337361e-217,4.441375779641583e-217
500,2818,1.1891104007831675e-219,1.2203875938173007e-217,1.208496489809469e-217
500,2819,3.191533179066575e-220,3.3069008457700826e-218,3.274985513979417e-218
500,2820,8.530780459140856e-221,8.924198327038534e-219,8.838890522447125e-219
500,2821,2.270797522569855e-221,2.398446447868119e-219,2.3757384726424207e-219
500,2822,6.019441331389276e-222,6.419357892793087e-220,6.3591634794791945e-220
500,2823,1.5889485090050357e-222,1.7109673957021469e-220,1.6950779106120964e-220
500,2824,4.176638724367301e-223,4.541173985336877e-221,4.499407598093204e-221
500,2825,1.0931880596303724e-223,1.2002130428997e-221,1.1892811623033962e-221
500,2826,2.8490561389843266e-224,3.158636949393058e-222,3.1301463880032147e-222
500,2827,7.393199265973698e-225,8.277124122707251e-223,8.203192130047514e-223
500,2828,1.9101877332555844e-225,2.159656446007894e-223,2.1405545686753383e-223
500,2829,4.9138140855670316e-226,5.610508352357445e-224,5.5613702115017745e-224
500,2830,1.2584821093079164e-226,1.4511717918170062e-224,1.438586970723927e-224
500,2831,3.2088357249463e-227,3.736982596245075e-225,3.704894238995612e-225
500,2832,8.145285656257256e-228,9.580658168317967e-226,9.499205311755394e-226
500,2833,2.058304676789407e-228,2.4452758137692864e-226,2.4246927670013925e-226
500,2834,5.1777781278560685e-229,6.213046925043344e-227,6.161269143764784e-227
500,2835,1.2965623119795193e-229,1.5714897223456492e-227,1.558524099225854e-227
500,2836,3.2318045809940636e-230,3.9567103346861403e-228,3.9243922888762e-228
500,2837,8.01832959385289e-231,9.916496285705204e-229,9.836312989766676e-229
500,2838,1.9801359440376888e-231,2.473824151522512e-229,2.454022792082135e-229
500,2839,4.867022838238058e-232,6.142583494221846e-230,6.093913265839466e-230
500,2840,1.1906217623621567e-232,1.518063299064557e-230,1.5061570814409353e-230
500,2841,2.8987508023727282e-233,3.7339625442785225e-231,3.704975036254795e-231
500,2842,7.023586745046199e-234,9.140622763961822e-232,9.07038689651136e-232
500,2843,1.6935662122154732e-234,2.2268534900485653e-232,2.2099178279264105e-232
500,2844,4.0637269044353406e-235,5.39885417392868e-233,5.358216904884327e-233
500,2845,9.703081372765237e-236,1.3025352570329922e-233,1.292832175660227e-233
500,2846,2.3053727530079474e-236,3.127079611018756e-234,3.104025883488677e-234
500,2847,5.450071882756761e-237,7.470219141525718e-235,7.415718422698151e-235
500,2848,1.2819643025760723e-237,1.7756438551654586e-235,1.762824212139698e-235
500,2849,3.0001644336742195e-238,4.19942109436158e-236,4.169419450024838e-236
500,2850,6.985414213818622e-239,9.881359835526686e-237,9.8115056933885e-237
500,2851,1.6180783782576432e-239,2.313237205724422e-237,2.2970564219418454e-237
500,2852,3.728629965250824e-240,5.387434151579443e-238,5.3501478519269346e-238
500,2853,8.547185945470275e-241,1.2481996718560173e-238,1.239652485910547e-238
500,2854,1.948958931300921e-241,2.8767896348005535e-239,2.857300045487544e-239
500,2855,4.420477212933445e-242,6.595314362561482e-240,6.551109590432148e-240
500,2856,9.972488577641693e-243,1.5039984210577415e-240,1.4940259324800998e-240
500,2857,2.2376212191648237e-243,3.411336767108888e-241,3.3889605549172394e-241
500,2858,4.9934263974058773e-244,7.695692606991826e-242,7.645758343017767e-242
500,2859,1.1082045340133179e-244,1.7266209586162374e-242,1.7155389132761042e-242
500,2860,2.4458522308476294e-245,3.8525870801418436e-243,3.828128557833367e-243
500,2861,5.367957380330898e-246,8.548575589855378e-244,8.49489601605207e-244
500,2862,1.1714821411396363e-246,1.8862543456396066e-244,1.8745395242282102e-244
500,2863,2.542078482282587e-247,4.13857668478606e-245,4.113155899963234e-245
500,2864,5.484631835447845e-248,9.028690066020671e-246,8.973843747666192e-246
500,2865,1.1764933901478611e-248,1.9583930800309928e-246,1.9466281461295143e-246
500,2866,2.508955110183048e-249,4.223324285481354e-247,4.1982347343795235e-247
500,2867,5.3190642206279714e-250,9.054534989324643e-248,9.001344347118363e-248
500,2868,1.1209693030447866e-250,1.929800399958807e-248,1.918590706928359e-248
500,2869,2.3482546214540253e-251,4.088557898699682e-249,4.0650753524851417e-249
500,2870,4.889518528552512e-252,8.610255965762446e-250,8.561360780476921e-250
500,2871,1.0118882104999862e-252,1.8022970619880978e-250,1.792178179883098e-250
500,2872,2.0812305898227885e-253,3.749531052612999e-251,3.7287187467147705e-251
500,2873,4.254067601130925e-254,7.752526710350435e-252,7.709986034339126e-252
500,2874,8.64092000926197e-255,1.5929435580291495e-252,1.5843026380198875e-252
500,2875,1.7440601780631556e-255,3.2525422977945914e-253,3.2351016960139596e-253
500,2876,3.4977025615452795e-256,6.599107294665449e-254,6.564130269049996e-254
500,2877,6.969438958168e-257,1.3303345949097602e-254,1.3233651559515922e-254
500,2878,1.3796834505296128e-257,2.664546969048e-255,2.6507501345427038e-255
500,2879,2.713316665422106e-258,5.302071244506666e-256,5.274938077852445e-256
500,2880,5.300698815262115e-259,1.0480930400587569e-256,1.0427923412434947e-256
500,2881,1.0286062004693632e-259,2.058060553714783e-257,2.0477744917100893e-257
500,2882,1.9825299674312725e-260,4.0141346513289175e-258,3.9943093516546046e-258
500,2883,3.7950345934565165e-261,7.776284435360287e-259,7.738334089425722e-259
500,2884,7.214517556144168e-262,1.496129447257026e-259,1.488914929700882e-259
500,2885,1.3619592544690663e-262,2.8585969393293887e-260,2.844977346784698e-260
500,2886,2.553026602601984e-263,5.423663541707018e-261,5.398133275680998e-261
500,2887,4.751705841169492e-264,1.0217800070890815e-261,1.017028301247912e-261
500,2888,8.780408809102603e-265,1.911239506501932e-262,1.9024590976928293e-262
500,2889,1.6107135634115978e-265,3.54922472088709e-263,3.533117585252974e-263
500,2890,2.933101439387784e-266,6.5430398293162095e-264,6.513708814922332e-264
500,2891,5.301603104582557e-267,1.1973460941916145e-264,1.192044491087032e-264
500,2892,9.510957330371914e-268,2.1748016858714123e-265,2.1652907285410404e-265
500,2893,1.693335517367423e-268,3.9205277621832987e-266,3.903594407009624e-266
500,2894,2.9917669276478633e-269,7.013886532031517e-267,6.983968862755038e-267
500,2895,5.244957155187816e-270,1.245162374017504e-267,1.2399174168623162e-267
500,2896,9.12322440532846e-271,2.1933568688007594e-268,2.184233644395431e-268
500,2897,1.5743780707872292e-271,3.8332834778884404e-269,3.8175396971805684e-269
500,2898,2.6951643033176982e-272,6.6461848690107e-270,6.619233225977524e-270
500,2899,4.5765424444236034e-273,1.1430743356979669e-270,1.1384977932535433e-270
500,2900,7.707711798989781e-274,1.9500109041273362e-271,1.9423031923283464e-271
500,2901,1.2873837559907453e-274,3.299280352997023e-272,3.2864065154371154e-272
500,2902,2.1322747916236005e-275,5.535785729513767e-273,5.514462981597531e-273
500,2903,3.5017733661967115e-276,9.210316833066225e-274,9.175299099404258e-274
500,2904,5.701627362691879e-277,1.5193631490273193e-274,1.5136615216646275e-274
500,2905,9.20303000388867e-278,2.484825343519107e-275,2.4756223135152182e-275
500,2906,1.4724426022381788e-278,4.028394421156046e-276,4.013669995133664e-276
500,2907,2.3349348039936288e-279,6.473267110793424e-277,6.449917762753488e-277
500,2908,3.669376555033192e-280,1.0309154659951955e-277,1.0272460894401623e-277
500,2909,5.714025483422835e-281,1.626979458592672e-278,1.6212654331092493e-278
500,2910,8.816060563400739e-282,2.5441984408194948e-279,2.535382380256094e-279
500,2911,1.3475300472601121e-282,3.9416592072903395e-280,3.9281839068177384e-280
500,2912,2.0402419860300762e-283,6.04942999653046e-281,6.029027576670159e-281
500,2913,3.05950277655752e-284,9.196107448160606e-282,9.16551242039503e-282
500,2914,4.5435084190229666e-285,1.3845016441982833e-282,1.3799581357792603e-282
500,2915,6.681088237885219e-286,2.0640829144730879e-283,2.0574018262352026e-283
500,2916,9.726603049966592e-287,3.0468288280910215e-284,3.037102225041055e-284
500,2917,1.4017631277204557e-287,4.452437913534175e-285,4.43842028225697e-285
500,2918,1.9995277159256562e-288,6.440458671994158e-286,6.420463394834902e-286
500,2919,2.822656250931097e-289,9.220268245422708e-287,9.192041682913398e-287
500,2920,3.9427858359715666e-290,1.3062169928265985e-287,1.302274206990627e-287
500,2921,5.4487674928166145e-291,1.8309129627593987e-288,1.825464195266582e-288
500,2922,7.448637762132759e-292,2.5388356577059587e-289,2.531387019943826e-289
500,2923,1.0070958141895292e-292,3.4821557951095964e-290,3.472084836967701e-290
500,2924,1.346511787676802e-293,4.723228261304876e-291,4.709763143428108e-291
500,2925,1.78001298092657e-294,6.334835573933156e-292,6.31703544412389e-292
500,2926,2.3261412861302895e-295,8.399705294966295e-293,8.376443882104992e-293
500,2927,3.0045066648422725e-296,1.1009044868483117e-293,1.0978999801834695e-293
500,2928,3.834922289526042e-297,1.4259839283525644e-294,1.4221490060630383e-294
500,2929,4.836222163061088e-298,1.8250692173894079e-295,1.8202329952263468e-295
500,2930,6.024761833614675e-299,2.3076068525622738e-296,2.301582090728659e-296
500,2931,7.412638139566092e-300,2.8818923224083043e-297,2.874479684268738e-297
500,2932,9.00570724155115e-301,3.5541875150515865e-298,3.5451818078100354e-298
500,2933,1.0801528201850103e-301,4.3277304773912475e-299,4.3169289491893977e-299
500,2934,1.278740678828758e-302,5.2016998105204675e-300,5.18891240373218e-300
500,2935,1.4938754019139933e-303,6.1702205237368644e-301,6.155281769717724e-301
500,2936,1.7217998139633753e-304,7.221519197860495e-302,7.204301199720861e-302
500,2937,1.9574289103977515e-305,8.33734965815394e-303,8.317775369049963e-303
500,2938,2.1944204485750217e-306,9.492811770277464e-304,9.470867565791714e-304
500,2939,2.425360129836833e-307,1.0656671838149835e-304,1.0632418236851467e-304
500,2940,2.6420660226724905e-308,1.1792261279128025e-305,1.17658406189013e-305
500,2941,2.836004359148293e-309,1.2858980960716814e-306,1.2830620917125331e-306
500,2942,2.99879482168397e-310,1.381437488635304e-307,1.3784386938136201e-307
500,2943,3.1227696598103e-311,1.461666499414994e-308,1.4585437297551837e-308
500,2944,3.2015394886e-312,1.5227567593677e-309,1.5195552198791e-309
500,2945,3.2305114907e-313,1.5615152067073e-310,1.5582846952166e-310
500,2946,3.207304691e-314,1.5756464739984e-311,1.5724391693074e-311
500,2947,3.13201299e-315,1.56396343769e-312,1.5608314247e-312
500,2948,3.0072797e-316,1.52652059575e-313,1.52351331604e-313
500,2949,2.838166e-317,1.4646516343e-314,1.4618134683e-314
500,2950,2.631814e-318,1.380902314e-315,1.3782705e-315
500,2951,2.3969e-319,1.2788615e-316,1.2764646e-316
